Order_ID,Order_Date,Product,Category,Region,Sales_Representative,Quantity,Cost_Amount,Sales_Amount
100376,2024-12-02,Smartwatch,Wearables,West,Karan,5,9270,10860.11
100377,2022-10-12,Tablet,Electronics,West,Amit,4,158964,209945.47
100378,2023-02-01,Camera,Electronics,West,Vikram,5,151580,191157.69
100379,2022-01-12,Mouse,Accessories,East,Anjali,3,10389,12217.62
100380,2023-05-14,Smartphone,Electronics,East,Sneha,1,27924,39346.8
100381,2024-01-24,Laptop,Electronics,North,Neha,1,15003,19437.86
100382,2022-02-04,Keyboard,Accessories,East,Karan,2,7084,8670.74
100383,2023-12-28,Laptop,Electronics,South,Karan,3,92223,107409.45
100384,2024-04-28,Headphones,Accessories,North,Amit,4,30556,41081.48
100385,2022-03-31,Tablet,Electronics,East,Neha,4,46904,64094.53
100386,2024-02-15,Mouse,Accessories,North,Amit,3,45786,62627.87
100387,2023-08-28,Laptop,Electronics,East,Priya,4,74464,88471.79
100388,2024-08-27,Headphones,Accessories,South,Priya,2,77216,103325.46
100389,2024-10-18,Smartwatch,Wearables,West,Amit,5,28055,41020.97
100390,2023-02-22,Headphones,Accessories,West,Neha,1,3581,4445.01
100391,2022-04-25,Keyboard,Accessories,South,Vikram,3,90945,107706.78
100392,2023-09-09,Mouse,Accessories,North,Neha,1,8302,11696.35
100393,2024-04-05,Mouse,Accessories,West,Rahul,5,92065,107785.39
100394,2023-02-17,Headphones,Accessories,East,Vikram,3,53895,64754.81
100395,2023-12-30,Keyboard,Accessories,East,Karan,5,42470,48426.75
100396,2024-10-17,Headphones,Accessories,North,Anjali,4,16124,19464.08
100397,2024-01-31,Mouse,Accessories,North,Amit,4,39372,49771.48
100398,2023-11-07,Mouse,Accessories,South,Vikram,4,135936,153018.15
100399,2023-04-02,Smartphone,Electronics,West,Karan,5,33645,48740.96
100400,2024-07-08,Headphones,Accessories,North,Vikram,5,146375,191088.16
100401,2022-07-11,Camera,Electronics,West,Karan,5,136330,182033.47
100402,2024-01-09,Headphones,Accessories,West,Priya,1,17088,21334.61
100403,2024-09-04,Mouse,Accessories,East,Priya,5,118340,161881.32
100404,2024-10-05,Smartphone,Electronics,North,Sneha,4,149448,190204.37
100405,2022-04-06,Smartphone,Electronics,South,Vikram,2,44732,62827.24
100406,2023-10-25,Smartwatch,Wearables,North,Vikram,5,50120,71599.47
100407,2022-02-06,Keyboard,Accessories,West,Amit,2,46076,63066.05
100408,2022-10-06,Tablet,Electronics,East,Sneha,4,86904,112674.01
100409,2022-08-05,Laptop,Electronics,North,Anjali,5,43015,60776.23
100410,2024-05-16,Laptop,Electronics,North,Amit,1,18902,24529.39
100411,2024-05-22,Headphones,Accessories,North,Neha,1,15590,17844.38
100412,2022-03-03,Smartwatch,Wearables,South,Anjali,2,32830,37640.78
100413,2023-08-19,Headphones,Accessories,South,Amit,1,34706,51345.21
100414,2023-12-30,Laptop,Electronics,South,Anjali,1,22011,26092.39
100415,2023-02-01,Keyboard,Accessories,South,Vikram,1,15529,22150.1
100416,2023-11-30,Mouse,Accessories,East,Neha,4,125324,150223.64
100417,2024-11-08,Keyboard,Accessories,East,Anjali,1,24031,30574.93
100418,2022-06-26,Keyboard,Accessories,South,Neha,3,15051,20499.15
100419,2023-01-31,Smartphone,Electronics,West,Amit,5,112305,130672.13
100420,2023-03-21,Mouse,Accessories,South,Neha,1,27335,38129.55
100421,2022-03-17,Tablet,Electronics,South,Karan,1,28225,38836.62
100422,2022-09-22,Mouse,Accessories,West,Neha,1,25857,34059.7
100423,2023-03-31,Smartwatch,Wearables,North,Karan,3,5232,6939.49
100424,2023-12-19,Smartphone,Electronics,West,Karan,1,2916,3330.97
100425,2024-01-05,Tablet,Electronics,West,Karan,1,6990,8907.91
100426,2024-04-30,Smartwatch,Wearables,East,Anjali,5,60915,69115.9
100427,2022-05-24,Smartwatch,Wearables,North,Rahul,3,19017,23260.55
100428,2024-06-03,Laptop,Electronics,West,Sneha,3,76476,111664.51
100429,2024-12-28,Smartphone,Electronics,South,Vikram,1,38277,50901.27
100430,2023-01-31,Smartwatch,Wearables,West,Rahul,3,28272,39498.28
100431,2024-11-14,Camera,Electronics,East,Vikram,2,32842,43665.22
100432,2024-08-05,Keyboard,Accessories,West,Vikram,3,74280,87479.16
100433,2024-06-09,Smartwatch,Wearables,South,Neha,3,86640,115917.68
100434,2023-07-23,Tablet,Electronics,North,Sneha,3,57933,81231.06
100435,2024-11-28,Laptop,Electronics,East,Vikram,4,24884,28750.03
100436,2022-04-19,Headphones,Accessories,North,Sneha,4,21720,30989.29
100437,2024-12-01,Keyboard,Accessories,East,Sneha,4,19412,25665.71
100438,2024-07-23,Laptop,Electronics,South,Amit,3,24996,27538.35
100439,2023-02-02,Headphones,Accessories,East,Neha,2,46902,61343.66
100440,2023-09-26,Smartphone,Electronics,North,Anjali,3,24810,31217.64
100441,2024-01-03,Smartphone,Electronics,North,Rahul,1,26025,31713.51
100442,2022-08-23,Smartwatch,Wearables,West,Sneha,2,34112,48046.85
100443,2023-10-20,Camera,Electronics,North,Vikram,4,62376,91056.48
100444,2024-01-21,Smartphone,Electronics,West,Sneha,5,42175,59258.46
100445,2023-08-11,Mouse,Accessories,North,Vikram,2,6350,9135.8
100446,2024-10-29,Smartwatch,Wearables,West,Priya,4,127120,186041.69
100447,2024-08-11,Keyboard,Accessories,South,Sneha,2,23480,34399.41
100448,2023-05-07,Laptop,Electronics,West,Sneha,2,9010,10324.16
100449,2024-07-01,Smartphone,Electronics,North,Priya,3,21132,27102.94
100450,2022-06-19,Mouse,Accessories,South,Neha,1,17832,19617.24
100451,2024-08-03,Laptop,Electronics,East,Rahul,5,136680,178037.32
100452,2024-03-05,Laptop,Electronics,North,Anjali,4,59552,87523.43
100453,2023-09-26,Camera,Electronics,West,Karan,2,4388,5176.26
100454,2022-01-29,Smartphone,Electronics,East,Rahul,5,108205,146716.74
100455,2022-12-05,Laptop,Electronics,West,Neha,2,46332,62907.35
100456,2023-05-15,Camera,Electronics,East,Rahul,1,39269,45714.68
100457,2023-05-26,Camera,Electronics,South,Priya,5,199600,238604.03
100458,2022-08-05,Smartphone,Electronics,North,Sneha,4,151396,194514.9
100459,2024-12-29,Camera,Electronics,South,Sneha,2,76710,90156.02
100460,2023-03-21,Smartphone,Electronics,North,Anjali,1,1960,2614.64
100461,2024-05-25,Mouse,Accessories,East,Karan,5,185775,240358.8
100462,2022-06-16,Smartphone,Electronics,South,Neha,2,20670,27029.73
100463,2022-04-01,Headphones,Accessories,North,Sneha,2,22820,26329.42
100464,2023-12-15,Laptop,Electronics,East,Neha,4,70884,92638.35
100465,2022-02-08,Mouse,Accessories,South,Amit,1,26113,29241.11
100466,2022-06-22,Tablet,Electronics,South,Vikram,3,95559,138810.35
100467,2023-10-15,Smartphone,Electronics,South,Karan,2,78228,96791.49
100468,2024-01-24,Laptop,Electronics,South,Vikram,5,44815,64647.2
100469,2024-12-17,Keyboard,Accessories,West,Neha,4,55344,76411.39
100470,2023-04-21,Camera,Electronics,East,Rahul,4,108136,152089.94
100471,2023-04-01,Smartwatch,Wearables,West,Rahul,2,5738,7033.74
100472,2024-04-08,Smartphone,Electronics,East,Rahul,2,51762,61653.59
100473,2024-06-13,Camera,Electronics,East,Rahul,2,40116,50654.32
100474,2024-10-21,Camera,Electronics,East,Neha,3,68607,76132.53
100475,2023-01-22,Camera,Electronics,North,Priya,2,68300,100230.41
100476,2022-12-14,Camera,Electronics,East,Karan,1,31454,39468.66
100477,2022-07-09,Camera,Electronics,South,Rahul,5,129535,193709.57
100478,2023-05-20,Smartphone,Electronics,West,Neha,2,72878,102362.96
100479,2024-04-03,Keyboard,Accessories,South,Sneha,3,81801,92615.58
100480,2024-07-17,Tablet,Electronics,South,Sneha,5,12700,17323.76
100481,2024-07-22,Headphones,Accessories,West,Neha,4,94464,114144.22
100482,2022-05-14,Camera,Electronics,South,Rahul,2,53340,63873.98
100483,2022-02-27,Camera,Electronics,North,Amit,5,34360,41322.2
100484,2023-11-16,Headphones,Accessories,South,Neha,4,91476,134143.15
100485,2023-11-03,Keyboard,Accessories,South,Karan,3,24186,31441.61
100486,2022-06-22,Mouse,Accessories,West,Karan,1,6400,8753.85
100487,2024-03-25,Keyboard,Accessories,South,Amit,2,44400,53829.63
100488,2022-03-21,Mouse,Accessories,West,Anjali,1,1089,1425.7
100489,2024-06-04,Smartphone,Electronics,East,Sneha,3,16689,20695.03
100490,2022-07-22,Laptop,Electronics,East,Sneha,5,102585,126021.12
100491,2024-02-03,Smartwatch,Wearables,North,Neha,5,94370,113129.58
100492,2022-02-16,Smartwatch,Wearables,West,Amit,3,70197,88701.12
100493,2023-10-18,Laptop,Electronics,West,Neha,3,5274,7193.8
100494,2023-04-16,Smartphone,Electronics,West,Neha,2,28196,33519.9
100495,2024-08-28,Smartwatch,Wearables,North,Amit,4,13464,20009.9
100496,2024-11-01,Keyboard,Accessories,North,Sneha,1,30632,35222.04
100497,2024-01-06,Headphones,Accessories,South,Vikram,1,29904,38638.45
100498,2024-02-23,Laptop,Electronics,West,Priya,5,5685,6446.85
100499,2024-08-25,Keyboard,Accessories,North,Rahul,5,125580,139276.52
100500,2022-12-24,Tablet,Electronics,East,Rahul,2,76300,112090.11
100501,2024-08-29,Smartphone,Electronics,East,Rahul,3,48984,69760.76
100502,2023-10-30,Laptop,Electronics,West,Amit,1,26696,36778.07
100503,2023-01-08,Smartwatch,Wearables,East,Neha,2,73880,106836.12
100504,2024-10-28,Smartphone,Electronics,South,Vikram,5,162610,231091.47
100505,2023-11-07,Headphones,Accessories,South,Vikram,5,163510,222192.94
100506,2022-03-31,Smartphone,Electronics,West,Neha,1,29204,42022.71
100507,2023-11-29,Smartphone,Electronics,North,Karan,5,131875,165677.23
100508,2023-06-24,Headphones,Accessories,North,Vikram,5,120705,159463.46
100509,2024-01-02,Camera,Electronics,North,Neha,4,151916,214281.2
100510,2024-05-18,Headphones,Accessories,North,Sneha,3,41205,46723.14
100511,2022-02-10,Keyboard,Accessories,West,Priya,5,112635,162583.91
100512,2024-01-10,Smartphone,Electronics,South,Rahul,4,133708,155466.59
100513,2023-05-17,Mouse,Accessories,West,Vikram,2,55044,79583.52
100514,2024-08-16,Headphones,Accessories,West,Anjali,5,32190,39417.72
100515,2024-07-17,Camera,Electronics,East,Sneha,2,67696,83314.36
100516,2023-04-06,Keyboard,Accessories,South,Sneha,5,163545,184737.08
100517,2024-01-02,Mouse,Accessories,North,Vikram,1,37742,54890.45
100518,2024-01-22,Mouse,Accessories,South,Vikram,4,41764,48855.7
100519,2024-07-13,Laptop,Electronics,East,Priya,4,30292,40955.39
100520,2024-06-27,Headphones,Accessories,West,Rahul,1,38327,52032.24
100521,2023-01-25,Headphones,Accessories,South,Vikram,3,112788,136751.01
100522,2024-06-01,Smartphone,Electronics,East,Amit,4,5684,8493.4
100523,2022-09-13,Keyboard,Accessories,West,Priya,2,6546,7368.61
100524,2023-12-10,Laptop,Electronics,North,Sneha,4,19848,26658.82
100525,2023-03-26,Tablet,Electronics,South,Vikram,3,64380,83167.22
100526,2022-01-10,Tablet,Electronics,North,Neha,2,61536,73732.04
100527,2024-04-03,Smartwatch,Wearables,North,Rahul,2,40636,47358.03
100528,2024-03-08,Headphones,Accessories,East,Karan,1,2365,3298.78
100529,2024-05-26,Headphones,Accessories,East,Anjali,5,156030,228822.04
100530,2024-10-25,Laptop,Electronics,West,Priya,1,29387,33589.88
100531,2024-10-12,Camera,Electronics,North,Sneha,5,155055,182591.54
100532,2023-01-09,Tablet,Electronics,East,Amit,1,33979,50781.88
100533,2024-12-24,Smartwatch,Wearables,East,Sneha,5,134505,148763.75
100534,2022-05-26,Laptop,Electronics,North,Karan,4,116008,151193.32
100535,2022-08-12,Headphones,Accessories,West,Vikram,2,27788,36303.5
100536,2022-06-26,Tablet,Electronics,North,Vikram,5,168290,202833.98
100537,2024-05-02,Keyboard,Accessories,West,Amit,4,39048,53308.78
100538,2022-03-04,Smartwatch,Wearables,West,Rahul,3,14961,22112.0
100539,2024-04-06,Smartphone,Electronics,East,Priya,1,27841,35638.86
100540,2024-03-05,Tablet,Electronics,North,Amit,3,42210,59084.2
100541,2023-11-20,Smartwatch,Wearables,North,Karan,4,120420,163581.91
100542,2022-04-15,Laptop,Electronics,East,Sneha,3,19698,25394.2
100543,2023-05-26,Smartphone,Electronics,South,Karan,3,113286,126871.81
100544,2023-01-20,Smartwatch,Wearables,South,Neha,4,108892,152089.45
100545,2023-02-09,Smartwatch,Wearables,North,Amit,2,8144,10141.73
100546,2024-04-02,Mouse,Accessories,East,Anjali,5,65850,78348.19
100547,2023-06-02,Mouse,Accessories,West,Priya,1,28339,41922.09
100548,2023-04-21,Mouse,Accessories,West,Priya,5,144505,203665.51
100549,2023-12-10,Headphones,Accessories,North,Sneha,1,10749,15961.27
100550,2024-02-10,Camera,Electronics,East,Sneha,5,14055,16900.95
100551,2024-11-12,Tablet,Electronics,North,Vikram,3,97533,139893.27
100552,2024-09-23,Headphones,Accessories,North,Sneha,2,8284,11126.15
100553,2023-11-08,Keyboard,Accessories,East,Neha,3,20514,30619.23
100554,2023-12-15,Smartphone,Electronics,North,Anjali,2,20244,29931.3
100555,2022-03-24,Camera,Electronics,West,Karan,4,158032,235339.23
100556,2023-04-02,Smartwatch,Wearables,South,Sneha,1,8306,12298.75
100557,2022-01-01,Headphones,Accessories,West,Vikram,1,1257,1386.55
100558,2022-02-20,Mouse,Accessories,South,Amit,4,108840,151987.89
100559,2023-11-16,Camera,Electronics,East,Sneha,5,109850,132783.8
100560,2023-12-18,Keyboard,Accessories,North,Karan,4,26880,37148.45
100561,2023-03-25,Tablet,Electronics,South,Amit,4,107260,160058.14
100562,2024-05-30,Keyboard,Accessories,East,Amit,2,56586,63135.48
100563,2023-05-03,Smartphone,Electronics,East,Amit,4,59264,78631.19
100564,2022-02-03,Laptop,Electronics,East,Karan,1,23005,32068.54
100565,2022-04-05,Headphones,Accessories,West,Sneha,3,86364,103752.83
100566,2022-06-03,Mouse,Accessories,West,Karan,2,18912,22506.2
100567,2022-09-07,Smartphone,Electronics,South,Karan,2,39218,44086.45
100568,2023-11-05,Laptop,Electronics,South,Rahul,5,19985,22734.3
100569,2023-03-14,Mouse,Accessories,West,Vikram,3,31092,42369.07
100570,2022-04-28,Mouse,Accessories,South,Karan,2,64020,83359.43
100571,2024-02-10,Mouse,Accessories,South,Neha,4,113924,126686.78
100572,2022-09-25,Headphones,Accessories,North,Vikram,2,45052,67031.28
100573,2024-12-13,Smartphone,Electronics,South,Rahul,2,18548,25270.14
100574,2022-08-24,Mouse,Accessories,East,Amit,2,43034,56210.47
100575,2023-01-24,Keyboard,Accessories,North,Sneha,5,11605,14031.49
100576,2024-09-16,Smartphone,Electronics,South,Priya,2,37042,50497.12
100577,2024-02-02,Camera,Electronics,North,Sneha,2,21744,27085.79
100578,2023-02-05,Keyboard,Accessories,East,Rahul,5,175070,241771.26
100579,2023-09-16,Headphones,Accessories,South,Vikram,3,86706,119049.83
100580,2024-02-06,Mouse,Accessories,North,Rahul,1,6297,7160.3
100581,2024-07-07,Smartphone,Electronics,South,Vikram,5,83915,122826.74
100582,2024-05-02,Smartwatch,Wearables,North,Vikram,5,40485,52419.56
100583,2023-08-01,Headphones,Accessories,North,Amit,2,61640,77492.45
100584,2022-03-16,Smartphone,Electronics,East,Karan,2,63522,94151.35
100585,2023-03-11,Camera,Electronics,East,Karan,1,6607,8425.8
100586,2022-04-13,Mouse,Accessories,South,Rahul,2,52520,72923.41
100587,2024-02-03,Laptop,Electronics,West,Karan,4,144244,196468.2
100588,2024-01-08,Mouse,Accessories,South,Rahul,2,23276,27141.12
100589,2024-03-16,Laptop,Electronics,North,Sneha,2,71536,107050.56
100590,2022-04-08,Smartwatch,Wearables,East,Priya,4,128432,165091.85
100591,2024-03-08,Headphones,Accessories,East,Sneha,1,13638,17155.42
100592,2024-05-08,Camera,Electronics,North,Priya,4,152772,224245.68
100593,2023-03-11,Smartphone,Electronics,West,Amit,5,89820,117816.47
100594,2023-03-23,Smartphone,Electronics,East,Anjali,4,86992,120225.62
100595,2022-09-06,Laptop,Electronics,West,Neha,3,113163,162784.8
100596,2022-06-15,Camera,Electronics,East,Neha,5,95660,114236.96
100597,2024-09-10,Keyboard,Accessories,North,Anjali,2,25200,29428.22
100598,2024-10-16,Smartwatch,Wearables,South,Sneha,5,9125,10287.55
100599,2023-06-26,Laptop,Electronics,South,Karan,1,11869,17315.13
100600,2024-01-29,Laptop,Electronics,West,Neha,1,10840,12792.79
100601,2022-03-22,Smartwatch,Wearables,South,Priya,4,55632,68043.59
100602,2022-05-13,Headphones,Accessories,North,Amit,5,99345,120636.9
100603,2024-03-07,Smartphone,Electronics,South,Priya,2,37920,46331.99
100604,2024-06-18,Headphones,Accessories,West,Vikram,1,26605,36375.01
100605,2022-05-18,Camera,Electronics,North,Rahul,2,63768,94481.57
100606,2022-07-03,Keyboard,Accessories,North,Karan,3,5883,7246.57
100607,2024-02-24,Mouse,Accessories,East,Karan,1,33340,42110.38
100608,2024-09-10,Tablet,Electronics,East,Neha,4,116440,164000.94
100609,2022-03-10,Tablet,Electronics,South,Anjali,3,117894,150071.42
100610,2023-06-30,Tablet,Electronics,West,Rahul,5,107475,158033.08
100611,2022-02-22,Smartwatch,Wearables,North,Neha,2,39360,51218.66
100612,2022-07-24,Laptop,Electronics,South,Vikram,1,8217,10181.63
100613,2022-05-06,Keyboard,Accessories,South,Neha,3,41493,61767.68
100614,2022-02-12,Headphones,Accessories,East,Neha,3,43308,55014.7
100615,2022-04-21,Mouse,Accessories,South,Rahul,1,30050,35833.72
100616,2024-01-31,Smartphone,Electronics,South,Neha,5,105575,123636.81
100617,2024-04-27,Tablet,Electronics,East,Vikram,5,20380,30530.72
100618,2022-04-05,Headphones,Accessories,South,Karan,4,132012,184974.56
100619,2024-06-18,Tablet,Electronics,South,Anjali,5,31140,39344.27
100620,2022-12-26,Keyboard,Accessories,North,Neha,4,133200,190548.64
100621,2024-06-18,Tablet,Electronics,South,Rahul,3,34158,45044.92
100622,2022-10-08,Smartphone,Electronics,East,Rahul,1,14578,17886.56
100623,2023-10-29,Mouse,Accessories,East,Anjali,5,24365,34046.54
100624,2022-04-03,Camera,Electronics,North,Anjali,4,132128,184762.23
100625,2023-11-03,Camera,Electronics,East,Priya,3,106980,139081.24
100626,2022-03-02,Keyboard,Accessories,East,Neha,5,145940,163170.16
100627,2023-09-26,Camera,Electronics,East,Rahul,2,23126,26151.09
100628,2024-12-10,Smartwatch,Wearables,South,Sneha,3,70767,100170.67
100629,2024-10-25,Laptop,Electronics,North,Neha,5,170425,243603.88
100630,2023-08-27,Smartwatch,Wearables,West,Amit,3,20109,27575.79
100631,2023-11-13,Headphones,Accessories,North,Anjali,1,2938,4217.87
100632,2023-06-18,Smartwatch,Wearables,North,Karan,1,28059,38940.14
100633,2024-04-17,Headphones,Accessories,North,Karan,1,23712,34590.45
100634,2023-10-07,Headphones,Accessories,West,Sneha,2,14282,16569.4
100635,2022-08-21,Laptop,Electronics,West,Neha,1,17483,21942.85
100636,2023-06-08,Smartphone,Electronics,East,Vikram,2,29052,37350.54
100637,2022-12-12,Mouse,Accessories,South,Karan,1,20136,24547.1
100638,2024-12-05,Keyboard,Accessories,East,Anjali,3,105309,146394.95
100639,2023-06-30,Laptop,Electronics,East,Karan,5,63610,93187.09
100640,2024-03-04,Keyboard,Accessories,West,Vikram,5,13385,16931.93
100641,2022-09-06,Camera,Electronics,East,Amit,1,33416,49342.63
100642,2022-02-16,Camera,Electronics,East,Karan,5,68025,88888.78
100643,2022-08-02,Smartwatch,Wearables,West,Karan,1,35012,45830.93
100644,2022-08-27,Headphones,Accessories,North,Rahul,1,2146,2875.83
100645,2024-12-15,Tablet,Electronics,North,Karan,4,41456,50051.17
100646,2022-12-16,Tablet,Electronics,West,Neha,4,108060,135436.38
100647,2022-04-17,Keyboard,Accessories,South,Karan,4,97048,128229.04
100648,2024-04-10,Headphones,Accessories,East,Neha,2,73870,109090.71
100649,2022-02-17,Keyboard,Accessories,North,Karan,4,69840,94778.26
100650,2022-12-03,Laptop,Electronics,West,Neha,1,28107,34662.86
100651,2024-11-15,Smartphone,Electronics,South,Karan,3,50406,55657.67
100652,2024-03-14,Mouse,Accessories,East,Anjali,4,125764,187723.68
100653,2022-01-08,Laptop,Electronics,West,Sneha,4,127284,165112.02
100654,2023-09-17,Headphones,Accessories,West,Anjali,3,92439,136384.32
100655,2023-12-20,Headphones,Accessories,West,Neha,1,38047,50212.08
100656,2022-10-30,Smartphone,Electronics,East,Karan,2,27058,36316.87
100657,2023-10-01,Keyboard,Accessories,North,Vikram,4,144960,200735.52
100658,2022-02-25,Smartwatch,Wearables,East,Amit,3,56787,69756.6
100659,2023-12-27,Smartwatch,Wearables,East,Rahul,1,29012,40024.77
100660,2023-06-10,Smartphone,Electronics,North,Anjali,5,58200,76283.72
100661,2023-04-19,Smartwatch,Wearables,West,Rahul,2,30694,42019.84
100662,2022-01-28,Tablet,Electronics,South,Rahul,3,104268,149555.06
100663,2022-03-19,Smartwatch,Wearables,South,Vikram,3,87822,103075.95
100664,2022-12-31,Smartwatch,Wearables,North,Rahul,3,28881,38857.09
100665,2023-10-28,Smartwatch,Wearables,North,Anjali,4,114820,128695.37
100666,2023-06-10,Tablet,Electronics,West,Vikram,5,175350,200047.35
100667,2023-11-30,Keyboard,Accessories,South,Amit,2,32254,44182.74
